Timestamp,mics_Vred
2024-07-16 13:45:00,38
2024-07-16 13:45:01,40
2024-07-16 13:45:02,41
2024-07-16 13:45:03,48
2024-07-16 13:45:04,50
2024-07-16 13:45:05,53
2024-07-16 13:45:07,51
2024-07-16 13:45:08,48
2024-07-16 13:45:09,45
2024-07-16 13:45:10,45
2024-07-16 13:45:11,45
2024-07-16 13:45:12,46
2024-07-16 13:45:13,46
2024-07-16 13:45:14,43
2024-07-16 13:45:15,38
2024-07-16 13:45:16,38
2024-07-16 13:45:17,41
2024-07-16 13:45:18,37
2024-07-16 13:45:19,39
2024-07-16 13:45:20,39
2024-07-16 13:45:21,47
2024-07-16 13:45:22,45
2024-07-16 13:45:23,129
2024-07-16 13:45:24,104
2024-07-16 13:45:25,75
2024-07-16 13:45:26,46
2024-07-16 13:45:27,42
2024-07-16 13:45:28,63
2024-07-16 13:45:29,66
2024-07-16 13:45:30,55
2024-07-16 13:45:31,61
2024-07-16 13:45:32,69
2024-07-16 13:45:33,70
2024-07-16 13:45:34,58
2024-07-16 13:45:35,42
2024-07-16 13:45:36,39
2024-07-16 13:45:37,37
2024-07-16 13:45:38,37
2024-07-16 13:45:39,36
2024-07-16 13:45:40,34
2024-07-16 13:45:41,34
2024-07-16 13:45:42,34
2024-07-16 13:45:43,34
2024-07-16 13:45:44,34
2024-07-16 13:45:45,34
2024-07-16 13:45:46,33
2024-07-16 13:45:47,34
2024-07-16 13:45:48,34
2024-07-16 13:45:49,34
2024-07-16 13:45:50,34
2024-07-16 13:45:51,35
2024-07-16 13:45:52,35
2024-07-16 13:45:53,35
2024-07-16 13:45:54,36
2024-07-16 13:45:55,36
2024-07-16 13:45:56,36
2024-07-16 13:45:57,37
2024-07-16 13:45:58,36
2024-07-16 13:45:59,36
2024-07-16 13:46:00,37
2024-07-16 13:46:01,37
2024-07-16 13:46:02,37
2024-07-16 13:46:03,38
2024-07-16 13:46:04,38
2024-07-16 13:46:05,37
2024-07-16 13:46:06,37
2024-07-16 13:46:07,37
2024-07-16 13:46:08,36
2024-07-16 13:46:09,37
2024-07-16 13:46:10,37
2024-07-16 13:46:11,36
2024-07-16 13:46:12,37
2024-07-16 13:46:13,37
2024-07-16 13:46:14,37
2024-07-16 13:46:15,37
2024-07-16 13:46:16,36
2024-07-16 13:46:17,36
2024-07-16 13:46:18,37
2024-07-16 13:46:19,36
2024-07-16 13:46:20,37
2024-07-16 13:46:21,37
2024-07-16 13:46:22,37
2024-07-16 13:46:23,36
2024-07-16 13:46:24,36
2024-07-16 13:46:25,36
2024-07-16 13:46:26,37
2024-07-16 13:46:27,37
2024-07-16 13:46:28,37
2024-07-16 13:46:30,37
2024-07-16 13:46:31,38
2024-07-16 13:46:32,38
2024-07-16 13:46:33,38
2024-07-16 13:46:34,38
2024-07-16 13:46:35,38
2024-07-16 13:46:36,37
2024-07-16 13:46:37,36
2024-07-16 13:46:38,36
2024-07-16 13:46:39,36
2024-07-16 13:46:40,36
2024-07-16 13:46:41,36
2024-07-16 13:46:42,35
2024-07-16 13:46:43,35
2024-07-16 13:46:44,35
2024-07-16 13:46:45,35
2024-07-16 13:46:46,35
2024-07-16 13:46:47,35
2024-07-16 13:46:48,36
2024-07-16 13:46:49,36
2024-07-16 13:46:50,35
2024-07-16 13:46:51,35
2024-07-16 13:46:52,35
2024-07-16 13:46:53,35
2024-07-16 13:46:54,35
2024-07-16 13:46:55,35
2024-07-16 13:46:56,35
2024-07-16 13:46:57,36
2024-07-16 13:46:58,36
2024-07-16 13:46:59,36
2024-07-16 13:47:00,36
2024-07-16 13:47:01,36
2024-07-16 13:47:02,36
2024-07-16 13:47:03,36
2024-07-16 13:47:04,36
2024-07-16 13:47:05,36
2024-07-16 13:47:06,36
2024-07-16 13:47:07,37
2024-07-16 13:47:08,37
2024-07-16 13:47:09,37
2024-07-16 13:47:10,38
2024-07-16 13:47:11,38
2024-07-16 13:47:12,38
2024-07-16 13:47:13,37
2024-07-16 13:47:14,37
2024-07-16 13:47:15,37
2024-07-16 13:47:16,36
2024-07-16 13:47:17,36
2024-07-16 13:47:18,35
2024-07-16 13:47:19,35
2024-07-16 13:47:20,35
2024-07-16 13:47:21,36
2024-07-16 13:47:22,36
2024-07-16 13:47:23,36
2024-07-16 13:47:24,36
2024-07-16 13:47:25,36
2024-07-16 13:47:26,36
2024-07-16 13:47:27,36
2024-07-16 13:47:28,36
2024-07-16 13:47:29,36
2024-07-16 13:47:30,36
2024-07-16 13:47:31,36
2024-07-16 13:47:32,36
2024-07-16 13:47:33,36
2024-07-16 13:47:34,36
2024-07-16 13:47:35,36
2024-07-16 13:47:36,36
2024-07-16 13:47:37,37
2024-07-16 13:47:38,37
2024-07-16 13:47:39,37
2024-07-16 13:47:40,37
2024-07-16 13:47:41,37
2024-07-16 13:47:42,37
2024-07-16 13:47:43,37
2024-07-16 13:47:44,37
2024-07-16 13:47:45,37
2024-07-16 13:47:46,37
2024-07-16 13:47:47,37
2024-07-16 13:47:48,37
2024-07-16 13:47:49,37
2024-07-16 13:47:50,38
2024-07-16 13:47:51,39
2024-07-16 13:47:52,39
2024-07-16 13:47:54,39
2024-07-16 13:47:55,38
2024-07-16 13:47:56,39
2024-07-16 13:47:57,39
2024-07-16 13:47:58,39
2024-07-16 13:47:59,39
2024-07-16 13:48:00,39
2024-07-16 13:48:01,39
2024-07-16 13:48:02,39
2024-07-16 13:48:03,39
2024-07-16 13:48:04,38
2024-07-16 13:48:05,37
2024-07-16 13:48:06,37
2024-07-16 13:48:07,38
2024-07-16 13:48:08,38
2024-07-16 13:48:09,38
2024-07-16 13:48:10,38
2024-07-16 13:48:11,38
2024-07-16 13:48:12,38
2024-07-16 13:48:13,37
2024-07-16 13:48:14,37
2024-07-16 13:48:15,37
2024-07-16 13:48:16,37
2024-07-16 13:48:17,37
2024-07-16 13:48:18,37
2024-07-16 13:48:19,37
2024-07-16 13:48:20,37
2024-07-16 13:48:21,37
2024-07-16 13:48:22,36
2024-07-16 13:48:23,35
2024-07-16 13:48:24,34
2024-07-16 13:48:25,34
2024-07-16 13:48:26,34
2024-07-16 13:48:27,35
2024-07-16 13:48:28,36
2024-07-16 13:48:29,35
2024-07-16 13:48:30,35
2024-07-16 13:48:31,35
2024-07-16 13:48:32,35
2024-07-16 13:48:33,36
2024-07-16 13:48:34,35
2024-07-16 13:48:35,35
2024-07-16 13:48:36,35
2024-07-16 13:48:37,36
2024-07-16 13:48:38,36
2024-07-16 13:48:39,36
2024-07-16 13:48:40,36
2024-07-16 13:48:41,36
2024-07-16 13:48:42,36
2024-07-16 13:48:43,36
2024-07-16 13:48:44,34
2024-07-16 13:48:45,34
2024-07-16 13:48:46,34
2024-07-16 13:48:47,34
2024-07-16 13:48:48,34
2024-07-16 13:48:49,35
2024-07-16 13:48:50,34
2024-07-16 13:48:51,34
2024-07-16 13:48:52,34
2024-07-16 13:48:53,34
2024-07-16 13:48:54,34
2024-07-16 13:48:55,34
2024-07-16 13:48:56,34
2024-07-16 13:48:57,34
2024-07-16 13:48:58,34
2024-07-16 13:48:59,34
2024-07-16 13:49:00,34
2024-07-16 13:49:01,34
2024-07-16 13:49:02,35
2024-07-16 13:49:03,35
2024-07-16 13:49:04,34
2024-07-16 13:49:05,34
2024-07-16 13:49:06,34
2024-07-16 13:49:07,34
2024-07-16 13:49:08,34
2024-07-16 13:49:09,34
2024-07-16 13:49:10,34
2024-07-16 13:49:11,34
2024-07-16 13:49:12,34
2024-07-16 13:49:13,34
2024-07-16 13:49:14,34
2024-07-16 13:49:15,34
2024-07-16 13:49:16,35
2024-07-16 13:49:18,35
2024-07-16 13:49:19,35
2024-07-16 13:49:20,35
2024-07-16 13:49:21,34
2024-07-16 13:49:22,35
2024-07-16 13:49:23,34
2024-07-16 13:49:24,34
2024-07-16 13:49:25,34
2024-07-16 13:49:26,34
2024-07-16 13:49:27,34
2024-07-16 13:49:28,34
2024-07-16 13:49:29,34
2024-07-16 13:49:30,34
2024-07-16 13:49:31,34
2024-07-16 13:49:32,34
2024-07-16 13:49:33,34
2024-07-16 13:49:34,34
2024-07-16 13:49:35,34
2024-07-16 13:49:36,33
2024-07-16 13:49:37,34
2024-07-16 13:49:38,34
2024-07-16 13:49:39,34
2024-07-16 13:49:40,34
2024-07-16 13:49:41,34
2024-07-16 13:49:42,33
2024-07-16 13:49:43,33
2024-07-16 13:49:44,33
2024-07-16 13:49:45,33
2024-07-16 13:49:46,34
2024-07-16 13:49:47,34
2024-07-16 13:49:48,34
2024-07-16 13:49:49,34
2024-07-16 13:49:50,34
2024-07-16 13:49:51,34
2024-07-16 13:49:52,34
2024-07-16 13:49:53,34
2024-07-16 13:49:54,34
2024-07-16 13:49:55,34
2024-07-16 13:49:56,34
2024-07-16 13:49:57,34
2024-07-16 13:49:58,34
2024-07-16 13:49:59,34
2024-07-16 13:50:00,34
2024-07-16 13:50:01,34
2024-07-16 13:50:02,34
2024-07-16 13:50:03,34
2024-07-16 13:50:04,34
2024-07-16 13:50:05,34
2024-07-16 13:50:06,34
2024-07-16 13:50:07,34
2024-07-16 13:50:08,34
2024-07-16 13:50:09,34
2024-07-16 13:50:10,34
2024-07-16 13:50:11,34
2024-07-16 13:50:12,34
2024-07-16 13:50:13,34
2024-07-16 13:50:14,34
2024-07-16 13:50:15,33
2024-07-16 13:50:16,34
2024-07-16 13:50:17,33
2024-07-16 13:50:18,34
2024-07-16 13:50:19,34
2024-07-16 13:50:20,34
2024-07-16 13:50:21,34
2024-07-16 13:50:22,34
2024-07-16 13:50:23,34
2024-07-16 13:50:24,33
2024-07-16 13:50:25,33
2024-07-16 13:50:26,33
2024-07-16 13:50:27,33
2024-07-16 13:50:28,34
2024-07-16 13:50:29,33
2024-07-16 13:50:30,33
2024-07-16 13:50:31,33
2024-07-16 13:50:32,32
2024-07-16 13:50:33,32
2024-07-16 13:50:34,32
2024-07-16 13:50:35,32
2024-07-16 13:50:36,32
2024-07-16 13:50:37,32
2024-07-16 13:50:38,32
2024-07-16 13:50:39,32
2024-07-16 13:50:40,32
2024-07-16 13:50:42,32
2024-07-16 13:50:43,32
2024-07-16 13:50:44,33
2024-07-16 13:50:45,32
2024-07-16 13:50:46,32
2024-07-16 13:50:47,32
2024-07-16 13:50:48,32
2024-07-16 13:50:49,32
2024-07-16 13:50:50,32
2024-07-16 13:50:51,32
2024-07-16 13:50:52,32
2024-07-16 13:50:53,32
2024-07-16 13:50:54,32
2024-07-16 13:50:55,32
2024-07-16 13:50:56,32
2024-07-16 13:50:57,33
2024-07-16 13:50:58,33
2024-07-16 13:50:59,33
2024-07-16 13:51:00,33
2024-07-16 13:51:01,33
2024-07-16 13:51:02,33
2024-07-16 13:51:03,34
2024-07-16 13:51:04,34
2024-07-16 13:51:05,34
2024-07-16 13:51:06,34
2024-07-16 13:51:07,34
2024-07-16 13:51:08,34
2024-07-16 13:51:09,34
2024-07-16 13:51:10,34
2024-07-16 13:51:11,33
2024-07-16 13:51:12,33
2024-07-16 13:51:13,33
2024-07-16 13:51:14,33
2024-07-16 13:51:15,33
2024-07-16 13:51:16,33
2024-07-16 13:51:17,32
2024-07-16 13:51:18,32
2024-07-16 13:51:19,32
2024-07-16 13:51:20,32
2024-07-16 13:51:21,33
2024-07-16 13:51:22,33
2024-07-16 13:51:23,33
2024-07-16 13:51:24,33
2024-07-16 13:51:25,33
2024-07-16 13:51:26,34
2024-07-16 13:51:27,33
2024-07-16 13:51:28,33
2024-07-16 13:51:29,33
2024-07-16 13:51:30,33
2024-07-16 13:51:31,33
2024-07-16 13:51:32,33
2024-07-16 13:51:33,32
2024-07-16 13:51:34,33
2024-07-16 13:51:35,33
2024-07-16 13:51:36,32
2024-07-16 13:51:37,33
2024-07-16 13:51:38,32
2024-07-16 13:51:39,33
2024-07-16 13:51:40,33
2024-07-16 13:51:41,33
2024-07-16 13:51:42,33
2024-07-16 13:51:43,33
2024-07-16 13:51:44,33
2024-07-16 13:51:45,33
2024-07-16 13:51:46,33
2024-07-16 13:51:47,33
2024-07-16 13:51:48,33
2024-07-16 13:51:49,33
2024-07-16 13:51:50,33
2024-07-16 13:51:51,33
2024-07-16 13:51:52,33
2024-07-16 13:51:53,33
2024-07-16 13:51:54,33
2024-07-16 13:51:55,33
2024-07-16 13:51:56,33
2024-07-16 13:51:57,33
2024-07-16 13:51:58,33
2024-07-16 13:51:59,33
2024-07-16 13:52:00,33
2024-07-16 13:52:01,33
2024-07-16 13:52:02,33
2024-07-16 13:52:03,33
2024-07-16 13:52:05,33
2024-07-16 13:52:06,34
2024-07-16 13:52:07,33
2024-07-16 13:52:08,33
2024-07-16 13:52:09,33
2024-07-16 13:52:10,33
2024-07-16 13:52:11,33
2024-07-16 13:52:12,33
2024-07-16 13:52:13,33
2024-07-16 13:52:14,33
2024-07-16 13:52:15,33
2024-07-16 13:52:16,33
2024-07-16 13:52:17,33
2024-07-16 13:52:18,33
2024-07-16 13:52:19,34
2024-07-16 13:52:20,33
2024-07-16 13:52:21,33
2024-07-16 13:52:22,34
2024-07-16 13:52:23,34
2024-07-16 13:52:24,33
2024-07-16 13:52:25,33
2024-07-16 13:52:26,33
2024-07-16 13:52:27,33
2024-07-16 13:52:28,33
2024-07-16 13:52:29,32
2024-07-16 13:52:30,33
2024-07-16 13:52:31,33
2024-07-16 13:52:32,33
2024-07-16 13:52:33,33
2024-07-16 13:52:34,32
2024-07-16 13:52:35,32
2024-07-16 13:52:36,33
2024-07-16 13:52:37,33
2024-07-16 13:52:38,33
2024-07-16 13:52:39,33
2024-07-16 13:52:40,34
2024-07-16 13:52:41,33
2024-07-16 13:52:42,33
2024-07-16 13:52:43,34
2024-07-16 13:52:44,33
2024-07-16 13:52:45,33
2024-07-16 13:52:46,33
2024-07-16 13:52:47,33
2024-07-16 13:52:48,33
2024-07-16 13:52:49,33
2024-07-16 13:52:50,33
2024-07-16 13:52:51,33
2024-07-16 13:52:52,33
2024-07-16 13:52:53,33
2024-07-16 13:52:54,33
2024-07-16 13:52:55,33
2024-07-16 13:52:56,33
2024-07-16 13:52:57,33
2024-07-16 13:52:58,33
2024-07-16 13:52:59,32
2024-07-16 13:53:00,33
2024-07-16 13:53:01,33
2024-07-16 13:53:02,33
2024-07-16 13:53:03,33
2024-07-16 13:53:04,33
2024-07-16 13:53:05,33
2024-07-16 13:53:06,33
2024-07-16 13:53:07,33
2024-07-16 13:53:08,33
2024-07-16 13:53:09,33
2024-07-16 13:53:10,33
2024-07-16 13:53:11,33
2024-07-16 13:53:12,33
2024-07-16 13:53:13,33
2024-07-16 13:53:14,33
2024-07-16 13:53:15,33
2024-07-16 13:53:16,33
2024-07-16 13:53:17,33
2024-07-16 13:53:18,33
2024-07-16 13:53:19,32
2024-07-16 13:53:20,32
2024-07-16 13:53:21,32
2024-07-16 13:53:22,32
2024-07-16 13:53:23,32
2024-07-16 13:53:24,32
2024-07-16 13:53:25,33
2024-07-16 13:53:26,33
2024-07-16 13:53:27,32
2024-07-16 13:53:29,32
2024-07-16 13:53:30,33
2024-07-16 13:53:31,33
2024-07-16 13:53:32,33
2024-07-16 13:53:33,33
2024-07-16 13:53:34,34
2024-07-16 13:53:35,34
2024-07-16 13:53:36,34
2024-07-16 13:53:37,33
2024-07-16 13:53:38,34
2024-07-16 13:53:39,34
2024-07-16 13:53:40,34
2024-07-16 13:53:41,34
2024-07-16 13:53:42,34
2024-07-16 13:53:43,34
2024-07-16 13:53:44,34
2024-07-16 13:53:45,33
2024-07-16 13:53:46,33
2024-07-16 13:53:47,34
2024-07-16 13:53:48,34
2024-07-16 13:53:49,34
2024-07-16 13:53:50,34
2024-07-16 13:53:51,34
2024-07-16 13:53:52,34
2024-07-16 13:53:53,34
2024-07-16 13:53:54,34
2024-07-16 13:53:55,34
2024-07-16 13:53:56,33
2024-07-16 13:53:57,34
2024-07-16 13:53:58,34
2024-07-16 13:53:59,34
2024-07-16 13:54:00,34
2024-07-16 13:54:01,34
2024-07-16 13:54:02,34
2024-07-16 13:54:03,34
2024-07-16 13:54:04,34
2024-07-16 13:54:05,34
2024-07-16 13:54:06,34
2024-07-16 13:54:07,34
2024-07-16 13:54:08,34
2024-07-16 13:54:09,34
2024-07-16 13:54:10,34
2024-07-16 13:54:11,34
2024-07-16 13:54:12,34
2024-07-16 13:54:13,34
2024-07-16 13:54:14,34
2024-07-16 13:54:15,34
2024-07-16 13:54:16,34
2024-07-16 13:54:17,34
2024-07-16 13:54:18,34
2024-07-16 13:54:19,34
2024-07-16 13:54:20,34
2024-07-16 13:54:21,34
2024-07-16 13:54:22,34
2024-07-16 13:54:23,34
2024-07-16 13:54:24,34
2024-07-16 13:54:25,34
2024-07-16 13:54:26,35
2024-07-16 13:54:27,35
2024-07-16 13:54:28,35
2024-07-16 13:54:29,35
2024-07-16 13:54:30,34
2024-07-16 13:54:31,34
2024-07-16 13:54:32,33
2024-07-16 13:54:33,33
2024-07-16 13:54:34,33
2024-07-16 13:54:35,33
2024-07-16 13:54:36,32
2024-07-16 13:54:37,32
2024-07-16 13:54:38,33
2024-07-16 13:54:39,33
2024-07-16 13:54:40,33
2024-07-16 13:54:41,33
2024-07-16 13:54:42,33
2024-07-16 13:54:43,33
2024-07-16 13:54:44,34
2024-07-16 13:54:45,34
2024-07-16 13:54:46,34
2024-07-16 13:54:47,34
2024-07-16 13:54:48,33
2024-07-16 13:54:49,33
2024-07-16 13:54:50,33
2024-07-16 13:54:51,33
2024-07-16 13:54:53,33
2024-07-16 13:54:54,33
2024-07-16 13:54:55,33
2024-07-16 13:54:56,33
2024-07-16 13:54:57,33
2024-07-16 13:54:58,33
2024-07-16 13:54:59,33
2024-07-16 13:55:00,34
2024-07-16 13:55:01,34
2024-07-16 13:55:02,34
2024-07-16 13:55:03,34
2024-07-16 13:55:04,34
2024-07-16 13:55:05,34
2024-07-16 13:55:06,33
2024-07-16 13:55:07,34
2024-07-16 13:55:08,33
2024-07-16 13:55:09,33
2024-07-16 13:55:10,33
2024-07-16 13:55:11,33
2024-07-16 13:55:12,33
2024-07-16 13:55:13,32
2024-07-16 13:55:14,32
2024-07-16 13:55:15,32
2024-07-16 13:55:16,33
2024-07-16 13:55:17,33
2024-07-16 13:55:18,34
2024-07-16 13:55:19,33
2024-07-16 13:55:20,33
2024-07-16 13:55:21,33
2024-07-16 13:55:22,33
2024-07-16 13:55:23,33
2024-07-16 13:55:24,33
2024-07-16 13:55:25,32
2024-07-16 13:55:26,33
2024-07-16 13:55:27,33
2024-07-16 13:55:28,32
2024-07-16 13:55:29,33
2024-07-16 13:55:30,33
2024-07-16 13:55:31,33
2024-07-16 13:55:32,33
2024-07-16 13:55:33,33
2024-07-16 13:55:34,33
2024-07-16 13:55:35,33
2024-07-16 13:55:36,32
2024-07-16 13:55:37,33
2024-07-16 13:55:38,32
2024-07-16 13:55:39,32
2024-07-16 13:55:40,32
2024-07-16 13:55:41,32
2024-07-16 13:55:42,33
2024-07-16 13:55:43,32
2024-07-16 13:55:44,33
2024-07-16 13:55:45,33
2024-07-16 13:55:46,32
2024-07-16 13:55:47,33
2024-07-16 13:55:48,33
2024-07-16 13:55:49,33
2024-07-16 13:55:50,33
2024-07-16 13:55:51,33
2024-07-16 13:55:52,33
2024-07-16 13:55:53,33
2024-07-16 13:55:54,33
2024-07-16 13:55:55,33
2024-07-16 13:55:56,33
2024-07-16 13:55:57,32
2024-07-16 13:55:58,32
2024-07-16 13:55:59,32
2024-07-16 13:56:00,32
2024-07-16 13:56:01,32
2024-07-16 13:56:02,32
2024-07-16 13:56:03,32
2024-07-16 13:56:04,32
2024-07-16 13:56:05,32
2024-07-16 13:56:06,32
2024-07-16 13:56:07,32
2024-07-16 13:56:08,32
2024-07-16 13:56:09,32
2024-07-16 13:56:10,32
2024-07-16 13:56:11,32
2024-07-16 13:56:12,32
2024-07-16 13:56:13,32
2024-07-16 13:56:14,32
2024-07-16 13:56:16,32
2024-07-16 13:56:17,32
2024-07-16 13:56:18,32
2024-07-16 13:56:19,32
2024-07-16 13:56:20,32
2024-07-16 13:56:21,33
2024-07-16 13:56:22,33
2024-07-16 13:56:23,33
2024-07-16 13:56:24,33
2024-07-16 13:56:25,33
2024-07-16 13:56:26,33
2024-07-16 13:56:27,33
2024-07-16 13:56:28,33
2024-07-16 13:56:29,33
2024-07-16 13:56:30,33
2024-07-16 13:56:31,33
2024-07-16 13:56:32,33
2024-07-16 13:56:33,33
2024-07-16 13:56:34,33
2024-07-16 13:56:35,32
2024-07-16 13:56:36,32
2024-07-16 13:56:37,33
2024-07-16 13:56:38,33
2024-07-16 13:56:39,33
2024-07-16 13:56:40,33
2024-07-16 13:56:41,33
2024-07-16 13:56:42,33
2024-07-16 13:56:43,33
2024-07-16 13:56:44,33
2024-07-16 13:56:45,33
2024-07-16 13:56:46,33
2024-07-16 13:56:47,33
2024-07-16 13:56:48,33
2024-07-16 13:56:49,33
2024-07-16 13:56:50,32
2024-07-16 13:56:51,32
2024-07-16 13:56:52,32
2024-07-16 13:56:53,32
2024-07-16 13:56:54,32
2024-07-16 13:56:55,33
2024-07-16 13:56:56,33
2024-07-16 13:56:57,33
2024-07-16 13:56:58,33
2024-07-16 13:56:59,33
2024-07-16 13:57:00,33
2024-07-16 13:57:01,32
2024-07-16 13:57:02,32
2024-07-16 13:57:03,32
2024-07-16 13:57:04,32
2024-07-16 13:57:05,32
2024-07-16 13:57:06,32
2024-07-16 13:57:07,32
2024-07-16 13:57:08,32
2024-07-16 13:57:09,32
2024-07-16 13:57:10,32
2024-07-16 13:57:11,32
2024-07-16 13:57:12,32
2024-07-16 13:57:13,32
2024-07-16 13:57:14,32
2024-07-16 13:57:15,32
2024-07-16 13:57:16,33
2024-07-16 13:57:17,33
2024-07-16 13:57:18,33
2024-07-16 13:57:19,33
2024-07-16 13:57:20,33
2024-07-16 13:57:21,33
2024-07-16 13:57:22,32
2024-07-16 13:57:23,32
2024-07-16 13:57:24,32
2024-07-16 13:57:25,31
2024-07-16 13:57:26,32
2024-07-16 13:57:27,31
2024-07-16 13:57:28,31
2024-07-16 13:57:29,32
2024-07-16 13:57:30,32
2024-07-16 13:57:31,32
2024-07-16 13:57:32,32
2024-07-16 13:57:33,32
2024-07-16 13:57:34,32
2024-07-16 13:57:35,32
2024-07-16 13:57:36,32
2024-07-16 13:57:37,32
2024-07-16 13:57:38,32
2024-07-16 13:57:40,32
2024-07-16 13:57:41,32
2024-07-16 13:57:42,32
2024-07-16 13:57:43,32
2024-07-16 13:57:44,32
2024-07-16 13:57:45,32
2024-07-16 13:57:46,32
2024-07-16 13:57:47,32
2024-07-16 13:57:48,32
2024-07-16 13:57:49,32
2024-07-16 13:57:50,32
2024-07-16 13:57:51,32
2024-07-16 13:57:52,32
2024-07-16 13:57:53,32
2024-07-16 13:57:54,32
2024-07-16 13:57:55,32
2024-07-16 13:57:56,32
2024-07-16 13:57:57,32
2024-07-16 13:57:58,32
2024-07-16 13:57:59,32
2024-07-16 13:58:00,32
2024-07-16 13:58:01,32
2024-07-16 13:58:02,32
2024-07-16 13:58:03,33
2024-07-16 13:58:04,33
2024-07-16 13:58:05,33
2024-07-16 13:58:06,32
2024-07-16 13:58:07,32
2024-07-16 13:58:08,32
2024-07-16 13:58:09,32
2024-07-16 13:58:10,32
2024-07-16 13:58:11,32
2024-07-16 13:58:12,32
2024-07-16 13:58:13,32
2024-07-16 13:58:14,32
2024-07-16 13:58:15,32
2024-07-16 13:58:16,32
2024-07-16 13:58:17,32
2024-07-16 13:58:18,32
2024-07-16 13:58:19,32
2024-07-16 13:58:20,32
2024-07-16 13:58:21,33
2024-07-16 13:58:22,33
2024-07-16 13:58:23,33
2024-07-16 13:58:24,33
2024-07-16 13:58:25,33
2024-07-16 13:58:26,33
2024-07-16 13:58:27,32
2024-07-16 13:58:28,32
2024-07-16 13:58:29,32
2024-07-16 13:58:30,32
2024-07-16 13:58:31,32
2024-07-16 13:58:32,32
2024-07-16 13:58:33,32
2024-07-16 13:58:34,32
2024-07-16 13:58:35,32
2024-07-16 13:58:36,32
2024-07-16 13:58:37,32
2024-07-16 13:58:38,32
2024-07-16 13:58:39,33
2024-07-16 13:58:40,33
2024-07-16 13:58:41,33
2024-07-16 13:58:42,33
2024-07-16 13:58:43,33
2024-07-16 13:58:44,33
2024-07-16 13:58:45,33
2024-07-16 13:58:46,33
2024-07-16 13:58:47,33
2024-07-16 13:58:48,34
2024-07-16 13:58:49,34
2024-07-16 13:58:50,33
2024-07-16 13:58:51,33
2024-07-16 13:58:52,33
2024-07-16 13:58:53,33
2024-07-16 13:58:54,33
2024-07-16 13:58:55,33
2024-07-16 13:58:56,33
2024-07-16 13:58:57,32
2024-07-16 13:58:58,32
2024-07-16 13:58:59,32
2024-07-16 13:59:00,32
2024-07-16 13:59:01,33
2024-07-16 13:59:02,32
2024-07-16 13:59:04,32
2024-07-16 13:59:05,32
2024-07-16 13:59:06,32
2024-07-16 13:59:07,32
2024-07-16 13:59:08,32
2024-07-16 13:59:09,32
2024-07-16 13:59:10,32
2024-07-16 13:59:11,32
2024-07-16 13:59:12,33
2024-07-16 13:59:13,32
2024-07-16 13:59:14,33
2024-07-16 13:59:15,33
2024-07-16 13:59:16,33
2024-07-16 13:59:17,33
2024-07-16 13:59:18,33
2024-07-16 13:59:19,34
2024-07-16 13:59:20,34
2024-07-16 13:59:21,33
2024-07-16 13:59:22,33
2024-07-16 13:59:23,33
2024-07-16 13:59:24,33
2024-07-16 13:59:25,33
2024-07-16 13:59:26,33
2024-07-16 13:59:27,33
2024-07-16 13:59:28,32
2024-07-16 13:59:29,32
2024-07-16 13:59:30,32
2024-07-16 13:59:31,32
2024-07-16 13:59:32,32
2024-07-16 13:59:33,32
2024-07-16 13:59:34,32
2024-07-16 13:59:35,32
2024-07-16 13:59:36,32
2024-07-16 13:59:37,32
2024-07-16 13:59:38,32
2024-07-16 13:59:39,32
2024-07-16 13:59:40,32
2024-07-16 13:59:41,32
2024-07-16 13:59:42,32
2024-07-16 13:59:43,32
2024-07-16 13:59:44,32
2024-07-16 13:59:45,32
2024-07-16 13:59:46,32
2024-07-16 13:59:47,32
2024-07-16 13:59:48,32
2024-07-16 13:59:49,32
2024-07-16 13:59:50,32
2024-07-16 13:59:51,33
2024-07-16 13:59:52,32
2024-07-16 13:59:53,32
2024-07-16 13:59:54,32
2024-07-16 13:59:55,32
2024-07-16 13:59:56,32
2024-07-16 13:59:57,32
2024-07-16 13:59:58,32
2024-07-16 13:59:59,32
2024-07-16 14:00:00,32
